time,left_hip_angle,left_knee_spring_angle,left_toe_angle,right_hip_angle,right_knee_spring_angle,right_toe_angle,left_hip_qvel,left_knee_spring_qvel,left_toe_qvel,right_hip_qvel,right_knee_spring_qvel,right_toe_qvel
3.1655000000002245,1.1663063138723373,5.560017220303417,-0.26484945565462115,-1.8097412496805192,-1.5935317545896397,1.692823711130768,0.0025098323822021484,0.03618937358260155,0.6165815591812134,-1.584634780883789,0.0021842264104634523,3.2648324966430664
3.1660000000002246,1.200418839766644,5.4125335711985825,-0.23192664980888367,-1.808036178164184,-1.613003169861622,1.6743094296194614,0.002653731731697917,0.03904545679688454,0.6413522958755493,-1.5717674493789673,0.0022169759031385183,3.2338480949401855
3.166500000000225,1.2438036662060767,5.264638382568956,-0.19772491455078126,-1.8014751229435206,-1.6293595642084255,1.6554943704977632,0.0027578198350965977,0.04207657650113106,0.6670538187026978,-1.5585116147994995,0.002214031992480159,3.2023062705993652
3.167000000000225,1.252814153721556,5.086123843118548,-0.16140943616628647,-1.773122082836926,-1.6349383880384267,1.6366624420508742,0.002819980960339308,0.045153822749853134,0.6957788467407227,-1.544460415840149,0.0021274136379361153,3.1705572605133057
3.167500000000225,1.2728023884352297,4.910732470825314,-0.12315093576908112,-1.7749887123703956,-1.661810794728808,1.6171128468587994,0.002905874978750944,0.04835066571831703,0.7266669273376465,-1.5304749011993408,0.0021198673639446497,3.137725353240967
3.1680000000002253,1.3156017229659482,4.742523254081607,-0.08338224142789841,-1.7478541996330024,-1.6695123524637894,1.5975451849400997,0.0030044110026210546,0.05172744020819664,0.7590034604072571,-1.5155693292617798,0.002083137398585677,3.104609489440918
3.1685000000002255,1.3359493108931928,4.561255916208029,-0.04187671542167663,-1.7266519479453564,-1.684851672593504,1.5775719027966262,0.0030640666373074055,0.05520998686552048,0.793544352054596,-1.500012993812561,0.0019965199753642082,3.070812940597534
3.1690000000002256,1.3812740764580667,4.393488659709692,-1.4398992061612215e-05,-1.745426555350423,-1.7117304936982691,1.5604001098312437,0.003979663364589214,0.05923133343458176,0.8271604776382446,-1.4721105098724365,0.010555014945566654,3.0432534217834473
3.169500000000226,1.4594960047863423,4.229015887528658,0.0432935118675232,-1.7149505585432052,-1.7079919837415218,1.5430251165293156,0.004356923513114452,0.06351945549249649,0.8619207739830017,-1.4443988800048828,0.013255126774311066,3.0149288177490234
3.170000000000226,1.4931525578256697,4.031707034260035,0.08900499492883682,-1.6607761289924383,-1.7064492384903134,1.5251047029159963,0.004446111153811216,0.06789738684892654,0.9005703330039978,-1.4167139530181885,0.0133848050609231,2.985166549682617
